,id,note__user__username,note__text,docstatement__text,docstatement__id,docstatement__technology__name
1589,62839,,,CCS may be applied to fossil fuel-based power stations or alternatively electricity plants with biomass as prime combustion fuel (through which negative CO2 emissions can be reached); the extent to which these two different options are utilized diverges significantly between the models.,1130.0,Z4_technology
1590,62854,,,"In either of the depicted climate control scenarios CCS is associated with hundreds of EJ/yr of primary energy production, especially during the second half of the century.",1131.0,Z2_mitigation_pathway_dynamics
1591,62854,,,"In either of the depicted climate control scenarios CCS is associated with hundreds of EJ/yr of primary energy production, especially during the second half of the century.",1131.0,D1_Dynamics
1592,62854,,,"In the long run, and especially when a 2.8 W/m2 forcing target is aimed for, CCS is particularly used in combination with biomass options. The reason is that CCS (that possesses an imperfect capture rate) applied to fossil-fuel technologies emits levels of CO2 too high for reaching an ambitious climate control target, whereas CCS associated with biomass as combustion fuel can yield negative emissions.",1132.0,H2_2C
1593,62854,,,"In the long run, and especially when a 2.8 W/m2 forcing target is aimed for, CCS is particularly used in combination with biomass options. The reason is that CCS (that possesses an imperfect capture rate) applied to fossil-fuel technologies emits levels of CO2 too high for reaching an ambitious climate control target, whereas CCS associated with biomass as combustion fuel can yield negative emissions.",1132.0,Z2_mitigation_pathway_dynamics
1594,62854,,,"In the long run, and especially when a 2.8 W/m2 forcing target is aimed for, CCS is particularly used in combination with biomass options. The reason is that CCS (that possesses an imperfect capture rate) applied to fossil-fuel technologies emits levels of CO2 too high for reaching an ambitious climate control target, whereas CCS associated with biomass as combustion fuel can yield negative emissions.",1132.0,R1_Important
1595,62877,,,"Indeed, if we are to stabilize the average anthropogenic temperature increase at 2 C, CO2 emissions have to be reduced much more substantially than so far professed: Deep negative CO2 emission values have to be reached during the second half of the century.",1133.0,H2_2C
1596,62877,,,"Indeed, if we are to stabilize the average anthropogenic temperature increase at 2 C, CO2 emissions have to be reduced much more substantially than so far professed: Deep negative CO2 emission values have to be reached during the second half of the century.",1133.0,D2_Upscaling
1597,62877,,,"Indeed, if we are to stabilize the average anthropogenic temperature increase at 2 C, CO2 emissions have to be reduced much more substantially than so far professed: Deep negative CO2 emission values have to be reached during the second half of the century.",1133.0,R1_Important
1598,62878,,,The power sector should start generating negative CO2 emissions from around 2050 in order to compensate for GHG emissions in other sectors where abatement is more costly.,1134.0,Z2_mitigation_pathway_dynamics
1599,62878,,,"As long as the large-scale use of biomass remains uncertain, however, other options to generate negative CO2 emissions should also be investigated, including direct air capture devices (Keith, 2009; Lackner et al., 2012).",1135.0,Z4_technology
1600,60054,,,"Early emission reductions are notably realized in the power sector, which becomes a negative net GHG emitter on a global level from around the middle of the century. Also the upstream sector experiences a transition from positive net GHG emissions to negative ones around that time, but with eventually much larger quantities of negative GHG emissions. CO2 emissions from land-use, land-use change and forestry (LULUCF) are eliminated before 2050 and become slightly negative during the second half of the century as a result of the implementation of afforestation measures.",1136.0,Z2_mitigation_pathway_dynamics
1601,60054,,,"These three sectors together largely offset remaining positive GHG emission contributions from other sectors during the last couple of decades of the century, especially CH4 and N2O from agricultural activities.",1137.0,D3_Residual
1602,60056,,,"Similar to the off-setting effect between sectors, GHG emissions are leveled out between regions in the long run. In other words, regions that have sufficient mitigation potential to gain a negative net GHG emissions balance, can compensate for regions with positive net GHG emissions. Negative net GHG emissions on the regional level occur past 2050 in those regions with significant capacities for afforestation measures and biomass use in electricity generation and hydrogen production (where it is combined with CCS).",1138.0,Z2_mitigation_pathway_dynamics
1603,60056,,,"Similar to the off-setting effect between sectors, GHG emissions are leveled out between regions in the long run. In other words, regions that have sufficient mitigation potential to gain a negative net GHG emissions balance, can compensate for regions with positive net GHG emissions. Negative net GHG emissions on the regional level occur past 2050 in those regions with significant capacities for afforestation measures and biomass use in electricity generation and hydrogen production (where it is combined with CCS).",1138.0,D3_Residual
1604,60071,,,"In the long run, India and Africa become two major certificate-buying regions, because by then they have large economically developed populations but possess few options with which they can attain negative emissions, such as through biomass in combination with CCS. India and Africa buy allowances from regions that do have high biomass-CCS potentials, such as North America and Europe, which consequently become the negative net GHG emitting regions depicted in Fig. 1. In 2100, Europe ends up selling carbon certificates up to an amount of approximately 1450 MtCO2e/yr.",1139.0,D3_Residual
1605,60071,,,"In the long run, India and Africa become two major certificate-buying regions, because by then they have large economically developed populations but possess few options with which they can attain negative emissions, such as through biomass in combination with CCS. India and Africa buy allowances from regions that do have high biomass-CCS potentials, such as North America and Europe, which consequently become the negative net GHG emitting regions depicted in Fig. 1. In 2100, Europe ends up selling carbon certificates up to an amount of approximately 1450 MtCO2e/yr.",1139.0,Z2_mitigation_pathway_dynamics
